Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Order_Status,Payment_Status
ORD11768,05-08-2025,CUST1426,PROD014,Backpack,Accessories,East,1,2200,0,2200,900,1300,Pending,Pending
ORD11769,05-08-2025,CUST1384,PROD009,Denim Jeans,Apparel,West,1,2800,280,2520,1200,1320,Completed,Paid
ORD11770,05-08-2025,CUST1401,PROD011,Leather Formal Shoes,Footwear,South,1,6500,0,6500,3000,3500,Pending,Pending
ORD11771,05-08-2025,CUST1310,PROD013,Air Fryer,Home & Kitchen,North,2,9500,0,19000,11000,8000,Completed,Paid
ORD11772,05-08-2025,CUST1349,PROD008,Cotton T-Shirt Pack,Apparel,Central,2,1500,0,3000,1200,1800,Cancelled,Failed
ORD11773,05-08-2025,CUST1364,PROD004,Smart Watch,Electronics,East,4,14000,0,56000,32000,24000,Completed,Paid
ORD11774,05-08-2025,CUST1268,PROD007,Bookshelf,Furniture,North,2,8500,0,17000,10000,7000,Completed,Paid
ORD11775,05-08-2025,CUST1113,PROD007,Bookshelf,Furniture,North,3,8500,3825,21675,15000,6675,Cancelled,Refunded
ORD11776,06-08-2025,CUST1240,PROD008,Cotton T-Shirt Pack,Apparel,West,2,1500,0,3000,1200,1800,Completed,Paid
ORD11777,06-08-2025,CUST1085,PROD001,Laptop,Electronics,West,2,50000,0,100000,70000,30000,Completed,Paid
ORD11778,06-08-2025,CUST1054,PROD002,Smartphone,Electronics,West,2,32000,6400,57600,44000,13600,Completed,Paid
ORD11779,06-08-2025,CUST1123,PROD005,Office Chair,Furniture,North,2,15000,0,30000,18000,12000,Cancelled,Refunded
ORD11780,06-08-2025,CUST1388,PROD005,Office Chair,Furniture,North,2,15000,1500,28500,18000,10500,Completed,Paid
ORD11781,06-08-2025,CUST1124,PROD005,Office Chair,Furniture,South,5,15000,3750,71250,45000,26250,Cancelled,Failed
ORD11782,06-08-2025,CUST1024,PROD001,Laptop,Electronics,West,1,50000,0,50000,35000,15000,Completed,Paid
ORD11783,06-08-2025,CUST1385,PROD005,Office Chair,Furniture,East,2,15000,0,30000,18000,12000,Completed,Paid
ORD11784,06-08-2025,CUST1372,PROD006,Standing Desk,Furniture,North,2,22000,0,44000,28000,16000,Completed,Paid
ORD11785,07-08-2025,CUST1258,PROD002,Smartphone,Electronics,Central,3,32000,0,96000,66000,30000,Cancelled,Failed
ORD11786,07-08-2025,CUST1245,PROD010,Running Shoes,Footwear,South,1,5500,0,5500,2500,3000,Completed,Paid
ORD11787,07-08-2025,CUST1041,PROD011,Leather Formal Shoes,Footwear,South,4,6500,0,26000,12000,14000,Completed,Paid
ORD11788,07-08-2025,CUST1414,PROD011,Leather Formal Shoes,Footwear,North,2,6500,0,13000,6000,7000,Cancelled,Failed
ORD11789,07-08-2025,CUST1230,PROD013,Air Fryer,Home & Kitchen,North,1,9500,0,9500,5500,4000,Completed,Paid
ORD11790,07-08-2025,CUST1021,PROD012,Coffee Maker,Home & Kitchen,East,1,7500,1125,6375,4000,2375,Cancelled,Refunded
ORD11791,07-08-2025,CUST1079,PROD010,Running Shoes,Footwear,East,1,5500,0,5500,2500,3000,Completed,Paid
ORD11792,07-08-2025,CUST1281,PROD014,Backpack,Accessories,South,1,2200,110,2090,900,1190,Completed,Paid
ORD11793,07-08-2025,CUST1152,PROD003,Wireless Headphones,Electronics,South,1,6000,0,6000,3500,2500,Completed,Paid
ORD11794,08-08-2025,CUST1092,PROD012,Coffee Maker,Home & Kitchen,East,1,7500,375,7125,4000,3125,Completed,Paid
ORD11795,08-08-2025,CUST1391,PROD008,Cotton T-Shirt Pack,Apparel,North,4,1500,900,5100,2400,2700,Completed,Paid
ORD11796,08-08-2025,CUST1021,PROD006,Standing Desk,Furniture,West,1,22000,2200,19800,14000,5800,Pending,Pending
ORD11797,08-08-2025,CUST1226,PROD006,Standing Desk,Furniture,Central,3,22000,9900,56100,42000,14100,Completed,Paid
ORD11798,08-08-2025,CUST1043,PROD011,Leather Formal Shoes,Footwear,East,2,6500,0,13000,6000,7000,Pending,Pending
ORD11799,08-08-2025,CUST1318,PROD011,Leather Formal Shoes,Footwear,South,2,6500,0,13000,6000,7000,Cancelled,Refunded
ORD11800,08-08-2025,CUST1080,PROD014,Backpack,Accessories,South,1,2200,0,2200,900,1300,Completed,Paid
ORD11801,08-08-2025,CUST1438,PROD002,Smartphone,Electronics,North,1,32000,1600,30400,22000,8400,Completed,Paid
ORD11802,09-08-2025,CUST1239,PROD008,Cotton T-Shirt Pack,Apparel,Central,3,1500,225,4275,1800,2475,Completed,Paid
ORD11803,09-08-2025,CUST1093,PROD012,Coffee Maker,Home & Kitchen,South,3,7500,3375,19125,12000,7125,Completed,Paid
ORD11804,09-08-2025,CUST1103,PROD007,Bookshelf,Furniture,West,1,8500,0,8500,5000,3500,Cancelled,Failed
ORD11805,09-08-2025,CUST1109,PROD012,Coffee Maker,Home & Kitchen,East,1,7500,375,7125,4000,3125,Cancelled,Refunded
ORD11806,09-08-2025,CUST1241,PROD003,Wireless Headphones,Electronics,North,1,6000,0,6000,3500,2500,Cancelled,Failed
ORD11807,09-08-2025,CUST1032,PROD013,Air Fryer,Home & Kitchen,West,2,9500,2850,16150,11000,5150,Completed,Paid
ORD11808,09-08-2025,CUST1028,PROD004,Smart Watch,Electronics,South,4,14000,2800,53200,32000,21200,Completed,Paid
ORD11809,09-08-2025,CUST1130,PROD011,Leather Formal Shoes,Footwear,North,1,6500,0,6500,3000,3500,Completed,Paid
ORD11810,09-08-2025,CUST1042,PROD005,Office Chair,Furniture,East,3,15000,2250,42750,27000,15750,Pending,Paid
ORD11811,09-08-2025,CUST1095,PROD014,Backpack,Accessories,South,1,2200,330,1870,900,970,Completed,Paid
ORD11812,10-08-2025,CUST1085,PROD004,Smart Watch,Electronics,West,4,14000,2800,53200,32000,21200,Cancelled,Refunded
ORD11813,10-08-2025,CUST1357,PROD007,Bookshelf,Furniture,West,3,8500,1275,24225,15000,9225,Completed,Paid
ORD11814,10-08-2025,CUST1288,PROD013,Air Fryer,Home & Kitchen,Central,1,9500,950,8550,5500,3050,Cancelled,Refunded
ORD11815,10-08-2025,CUST1166,PROD011,Leather Formal Shoes,Footwear,West,1,6500,650,5850,3000,2850,Completed,Paid
ORD11816,10-08-2025,CUST1256,PROD014,Backpack,Accessories,West,1,2200,330,1870,900,970,Completed,Paid
ORD11817,10-08-2025,CUST1135,PROD009,Denim Jeans,Apparel,South,5,2800,2100,11900,6000,5900,Completed,Paid
ORD11818,10-08-2025,CUST1325,PROD008,Cotton T-Shirt Pack,Apparel,Central,1,1500,0,1500,600,900,Completed,Paid
ORD11819,10-08-2025,CUST1216,PROD012,Coffee Maker,Home & Kitchen,Central,2,7500,750,14250,8000,6250,Completed,Paid
ORD11820,10-08-2025,CUST1179,PROD004,Smart Watch,Electronics,North,5,14000,3500,66500,40000,26500,Completed,Paid
ORD11821,10-08-2025,CUST1190,PROD014,Backpack,Accessories,West,1,2200,220,1980,900,1080,Cancelled,Refunded
ORD11822,11-08-2025,CUST1256,PROD011,Leather Formal Shoes,Footwear,East,1,6500,0,6500,3000,3500,Cancelled,Failed
ORD11823,11-08-2025,CUST1268,PROD013,Air Fryer,Home & Kitchen,West,1,9500,0,9500,5500,4000,Completed,Paid
ORD11824,11-08-2025,CUST1192,PROD003,Wireless Headphones,Electronics,Central,2,6000,600,11400,7000,4400,Completed,Paid
ORD11825,11-08-2025,CUST1146,PROD014,Backpack,Accessories,East,2,2200,440,3960,1800,2160,Completed,Paid
ORD11826,11-08-2025,CUST1045,PROD013,Air Fryer,Home & Kitchen,South,1,9500,0,9500,5500,4000,Completed,Paid
ORD11827,11-08-2025,CUST1054,PROD008,Cotton T-Shirt Pack,Apparel,Central,4,1500,0,6000,2400,3600,Completed,Paid
ORD11828,11-08-2025,CUST1258,PROD010,Running Shoes,Footwear,South,2,5500,1100,9900,5000,4900,Completed,Paid
ORD11829,11-08-2025,CUST1115,PROD013,Air Fryer,Home & Kitchen,East,2,9500,0,19000,11000,8000,Completed,Paid
ORD11830,11-08-2025,CUST1064,PROD006,Standing Desk,Furniture,East,1,22000,2200,19800,14000,5800,Pending,Paid
ORD11831,12-08-2025,CUST1192,PROD013,Air Fryer,Home & Kitchen,North,2,9500,0,19000,11000,8000,Pending,Paid
ORD11832,12-08-2025,CUST1158,PROD014,Backpack,Accessories,East,2,2200,0,4400,1800,2600,Completed,Paid
ORD11833,12-08-2025,CUST1017,PROD001,Laptop,Electronics,South,1,50000,0,50000,35000,15000,Cancelled,Failed
ORD11834,12-08-2025,CUST1172,PROD003,Wireless Headphones,Electronics,Central,5,6000,0,30000,17500,12500,Completed,Paid
ORD11835,13-08-2025,CUST1316,PROD011,Leather Formal Shoes,Footwear,East,3,6500,1950,17550,9000,8550,Cancelled,Failed
ORD11836,13-08-2025,CUST1066,PROD011,Leather Formal Shoes,Footwear,East,5,6500,0,32500,15000,17500,Completed,Paid
ORD11837,13-08-2025,CUST1265,PROD003,Wireless Headphones,Electronics,East,1,6000,600,5400,3500,1900,Completed,Paid
ORD11838,13-08-2025,CUST1259,PROD002,Smartphone,Electronics,Central,2,32000,6400,57600,44000,13600,Pending,Paid
ORD11839,13-08-2025,CUST1429,PROD009,Denim Jeans,Apparel,North,4,2800,0,11200,4800,6400,Completed,Paid
ORD11840,14-08-2025,CUST1224,PROD001,Laptop,Electronics,Central,1,50000,2500,47500,35000,12500,Cancelled,Refunded
ORD11841,14-08-2025,CUST1293,PROD007,Bookshelf,Furniture,South,2,8500,0,17000,10000,7000,Completed,Paid
ORD11842,14-08-2025,CUST1325,PROD011,Leather Formal Shoes,Footwear,West,1,6500,325,6175,3000,3175,Completed,Paid
ORD11843,14-08-2025,CUST1153,PROD004,Smart Watch,Electronics,Central,3,14000,4200,37800,24000,13800,Completed,Paid
ORD11844,15-08-2025,CUST1338,PROD001,Laptop,Electronics,West,1,50000,0,50000,35000,15000,Completed,Paid
ORD11845,15-08-2025,CUST1327,PROD010,Running Shoes,Footwear,South,1,5500,825,4675,2500,2175,Completed,Paid
ORD11846,15-08-2025,CUST1055,PROD003,Wireless Headphones,Electronics,West,1,6000,0,6000,3500,2500,Completed,Paid
ORD11847,15-08-2025,CUST1254,PROD014,Backpack,Accessories,West,3,2200,0,6600,2700,3900,Completed,Paid
ORD11848,15-08-2025,CUST1252,PROD013,Air Fryer,Home & Kitchen,South,1,9500,475,9025,5500,3525,Pending,Pending
ORD11849,15-08-2025,CUST1108,PROD011,Leather Formal Shoes,Footwear,East,1,6500,0,6500,3000,3500,Completed,Paid
ORD11850,15-08-2025,CUST1414,PROD003,Wireless Headphones,Electronics,North,1,6000,900,5100,3500,1600,Pending,Pending
ORD11851,15-08-2025,CUST1061,PROD006,Standing Desk,Furniture,West,1,22000,1100,20900,14000,6900,Cancelled,Refunded
ORD11852,15-08-2025,CUST1082,PROD009,Denim Jeans,Apparel,West,4,2800,0,11200,4800,6400,Completed,Paid
ORD11853,15-08-2025,CUST1275,PROD001,Laptop,Electronics,Central,2,50000,0,100000,70000,30000,Completed,Paid
ORD11854,16-08-2025,CUST1112,PROD001,Laptop,Electronics,West,1,50000,0,50000,35000,15000,Pending,Pending
ORD11855,16-08-2025,CUST1138,PROD005,Office Chair,Furniture,East,1,15000,0,15000,9000,6000,Pending,Paid
ORD11856,16-08-2025,CUST1240,PROD012,Coffee Maker,Home & Kitchen,East,1,7500,1125,6375,4000,2375,Completed,Paid
ORD11857,16-08-2025,CUST1129,PROD003,Wireless Headphones,Electronics,North,2,6000,1200,10800,7000,3800,Completed,Paid
ORD11858,16-08-2025,CUST1202,PROD002,Smartphone,Electronics,Central,2,32000,3200,60800,44000,16800,Completed,Paid
ORD11859,16-08-2025,CUST1407,PROD004,Smart Watch,Electronics,East,1,14000,0,14000,8000,6000,Cancelled,Failed
ORD11860,16-08-2025,CUST1418,PROD006,Standing Desk,Furniture,Central,1,22000,0,22000,14000,8000,Completed,Paid
ORD11861,16-08-2025,CUST1291,PROD006,Standing Desk,Furniture,West,3,22000,6600,59400,42000,17400,Completed,Paid
ORD11862,17-08-2025,CUST1018,PROD009,Denim Jeans,Apparel,West,2,2800,0,5600,2400,3200,Pending,Paid
ORD11863,17-08-2025,CUST1204,PROD001,Laptop,Electronics,South,1,50000,0,50000,35000,15000,Completed,Paid
ORD11864,17-08-2025,CUST1184,PROD004,Smart Watch,Electronics,South,1,14000,0,14000,8000,6000,Completed,Paid
ORD11865,17-08-2025,CUST1400,PROD006,Standing Desk,Furniture,South,1,22000,1100,20900,14000,6900,Pending,Paid
ORD11866,17-08-2025,CUST1110,PROD008,Cotton T-Shirt Pack,Apparel,Central,2,1500,300,2700,1200,1500,Cancelled,Refunded
ORD11867,17-08-2025,CUST1198,PROD005,Office Chair,Furniture,Central,1,15000,0,15000,9000,6000,Cancelled,Failed
ORD11868,17-08-2025,CUST1367,PROD010,Running Shoes,Footwear,South,2,5500,550,10450,5000,5450,Pending,Paid
ORD11869,17-08-2025,CUST1163,PROD014,Backpack,Accessories,West,1,2200,0,2200,900,1300,Completed,Paid
ORD11870,17-08-2025,CUST1256,PROD001,Laptop,Electronics,West,1,50000,0,50000,35000,15000,Completed,Paid
ORD11871,18-08-2025,CUST1168,PROD010,Running Shoes,Footwear,East,1,5500,0,5500,2500,3000,Completed,Paid
ORD11872,18-08-2025,CUST1330,PROD013,Air Fryer,Home & Kitchen,Central,5,9500,7125,40375,27500,12875,Completed,Paid
ORD11873,18-08-2025,CUST1068,PROD014,Backpack,Accessories,East,1,2200,110,2090,900,1190,Cancelled,Refunded
ORD11874,18-08-2025,CUST1173,PROD011,Leather Formal Shoes,Footwear,South,1,6500,0,6500,3000,3500,Completed,Paid
ORD11875,18-08-2025,CUST1371,PROD005,Office Chair,Furniture,West,1,15000,0,15000,9000,6000,Completed,Paid
ORD11876,18-08-2025,CUST1285,PROD013,Air Fryer,Home & Kitchen,West,1,9500,0,9500,5500,4000,Completed,Paid
ORD11877,18-08-2025,CUST1357,PROD008,Cotton T-Shirt Pack,Apparel,East,3,1500,675,3825,1800,2025,Completed,Paid
ORD11878,18-08-2025,CUST1432,PROD006,Standing Desk,Furniture,Central,1,22000,0,22000,14000,8000,Completed,Paid
ORD11879,19-08-2025,CUST1054,PROD006,Standing Desk,Furniture,East,1,22000,0,22000,14000,8000,Pending,Paid
ORD11880,19-08-2025,CUST1418,PROD009,Denim Jeans,Apparel,South,4,2800,1120,10080,4800,5280,Completed,Paid
ORD11881,19-08-2025,CUST1402,PROD001,Laptop,Electronics,South,1,50000,0,50000,35000,15000,Completed,Paid
ORD11882,19-08-2025,CUST1169,PROD012,Coffee Maker,Home & Kitchen,Central,2,7500,0,15000,8000,7000,Pending,Pending
ORD11883,19-08-2025,CUST1071,PROD010,Running Shoes,Footwear,East,1,5500,0,5500,2500,3000,Completed,Paid
ORD11884,20-08-2025,CUST1436,PROD007,Bookshelf,Furniture,East,2,8500,850,16150,10000,6150,Completed,Paid
ORD11885,20-08-2025,CUST1296,PROD008,Cotton T-Shirt Pack,Apparel,East,5,1500,0,7500,3000,4500,Pending,Paid
ORD11886,20-08-2025,CUST1116,PROD002,Smartphone,Electronics,West,2,32000,6400,57600,44000,13600,Completed,Paid
ORD11887,20-08-2025,CUST1286,PROD014,Backpack,Accessories,North,2,2200,440,3960,1800,2160,Completed,Paid
ORD11888,20-08-2025,CUST1356,PROD002,Smartphone,Electronics,South,5,32000,0,160000,110000,50000,Completed,Paid
ORD11889,20-08-2025,CUST1344,PROD004,Smart Watch,Electronics,East,3,14000,0,42000,24000,18000,Completed,Paid
ORD11890,20-08-2025,CUST1175,PROD004,Smart Watch,Electronics,Central,2,14000,1400,26600,16000,10600,Completed,Paid
ORD11891,20-08-2025,CUST1390,PROD005,Office Chair,Furniture,East,2,15000,3000,27000,18000,9000,Completed,Paid
ORD11892,21-08-2025,CUST1113,PROD006,Standing Desk,Furniture,East,5,22000,11000,99000,70000,29000,Cancelled,Refunded
ORD11893,21-08-2025,CUST1400,PROD007,Bookshelf,Furniture,North,1,8500,0,8500,5000,3500,Pending,Paid
ORD11894,21-08-2025,CUST1446,PROD010,Running Shoes,Footwear,South,1,5500,550,4950,2500,2450,Pending,Pending
ORD11895,21-08-2025,CUST1124,PROD001,Laptop,Electronics,East,1,50000,0,50000,35000,15000,Pending,Paid
ORD11896,21-08-2025,CUST1181,PROD005,Office Chair,Furniture,South,4,15000,0,60000,36000,24000,Completed,Paid
ORD11897,22-08-2025,CUST1078,PROD007,Bookshelf,Furniture,Central,1,8500,0,8500,5000,3500,Completed,Paid
ORD11898,22-08-2025,CUST1140,PROD006,Standing Desk,Furniture,South,1,22000,0,22000,14000,8000,Completed,Paid
ORD11899,22-08-2025,CUST1100,PROD005,Office Chair,Furniture,North,1,15000,750,14250,9000,5250,Cancelled,Failed
ORD11900,22-08-2025,CUST1266,PROD007,Bookshelf,Furniture,South,2,8500,850,16150,10000,6150,Completed,Paid
ORD11901,22-08-2025,CUST1113,PROD002,Smartphone,Electronics,South,3,32000,4800,91200,66000,25200,Completed,Paid
ORD11902,22-08-2025,CUST1034,PROD009,Denim Jeans,Apparel,South,1,2800,280,2520,1200,1320,Pending,Paid
ORD11903,22-08-2025,CUST1201,PROD007,Bookshelf,Furniture,South,1,8500,850,7650,5000,2650,Pending,Paid
ORD11904,22-08-2025,CUST1254,PROD004,Smart Watch,Electronics,North,2,14000,0,28000,16000,12000,Completed,Paid
ORD11905,22-08-2025,CUST1362,PROD010,Running Shoes,Footwear,West,2,5500,0,11000,5000,6000,Cancelled,Failed
ORD11906,23-08-2025,CUST1157,PROD014,Backpack,Accessories,North,1,2200,110,2090,900,1190,Completed,Paid
ORD11907,23-08-2025,CUST1096,PROD006,Standing Desk,Furniture,East,1,22000,0,22000,14000,8000,Completed,Paid
ORD11908,23-08-2025,CUST1220,PROD006,Standing Desk,Furniture,South,1,22000,0,22000,14000,8000,Completed,Paid
ORD11909,23-08-2025,CUST1088,PROD011,Leather Formal Shoes,Footwear,South,2,6500,1950,11050,6000,5050,Cancelled,Refunded
ORD11910,23-08-2025,CUST1251,PROD014,Backpack,Accessories,North,1,2200,0,2200,900,1300,Completed,Paid
ORD11911,23-08-2025,CUST1291,PROD011,Leather Formal Shoes,Footwear,West,3,6500,975,18525,9000,9525,Completed,Paid
ORD11912,23-08-2025,CUST1387,PROD003,Wireless Headphones,Electronics,South,1,6000,600,5400,3500,1900,Completed,Paid
ORD11913,23-08-2025,CUST1232,PROD008,Cotton T-Shirt Pack,Apparel,West,5,1500,0,7500,3000,4500,Completed,Paid
ORD11914,23-08-2025,CUST1130,PROD006,Standing Desk,Furniture,East,1,22000,0,22000,14000,8000,Pending,Paid
ORD11915,23-08-2025,CUST1266,PROD013,Air Fryer,Home & Kitchen,Central,1,9500,0,9500,5500,4000,Cancelled,Refunded
ORD11916,23-08-2025,CUST1076,PROD007,Bookshelf,Furniture,North,2,8500,0,17000,10000,7000,Completed,Paid
ORD11917,23-08-2025,CUST1016,PROD004,Smart Watch,Electronics,Central,2,14000,4200,23800,16000,7800,Completed,Paid
ORD11918,23-08-2025,CUST1106,PROD012,Coffee Maker,Home & Kitchen,South,1,7500,1125,6375,4000,2375,Pending,Pending
ORD11919,24-08-2025,CUST1450,PROD011,Leather Formal Shoes,Footwear,Central,3,6500,0,19500,9000,10500,Cancelled,Refunded
ORD11920,24-08-2025,CUST1136,PROD011,Leather Formal Shoes,Footwear,West,3,6500,0,19500,9000,10500,Completed,Paid
ORD11921,24-08-2025,CUST1142,PROD005,Office Chair,Furniture,North,1,15000,750,14250,9000,5250,Completed,Paid
ORD11922,24-08-2025,CUST1428,PROD010,Running Shoes,Footwear,South,1,5500,275,5225,2500,2725,Completed,Paid
ORD11923,24-08-2025,CUST1148,PROD002,Smartphone,Electronics,South,1,32000,1600,30400,22000,8400,Completed,Paid
ORD11924,24-08-2025,CUST1349,PROD003,Wireless Headphones,Electronics,Central,4,6000,1200,22800,14000,8800,Pending,Pending
ORD11925,24-08-2025,CUST1156,PROD008,Cotton T-Shirt Pack,Apparel,West,1,1500,0,1500,600,900,Completed,Paid
ORD11926,24-08-2025,CUST1021,PROD004,Smart Watch,Electronics,West,3,14000,0,42000,24000,18000,Completed,Paid
ORD11927,24-08-2025,CUST1157,PROD001,Laptop,Electronics,East,1,50000,5000,45000,35000,10000,Completed,Paid
ORD11928,24-08-2025,CUST1129,PROD003,Wireless Headphones,Electronics,West,3,6000,1800,16200,10500,5700,Cancelled,Refunded
ORD11929,25-08-2025,CUST1366,PROD005,Office Chair,Furniture,North,5,15000,0,75000,45000,30000,Cancelled,Refunded
ORD11930,25-08-2025,CUST1149,PROD004,Smart Watch,Electronics,South,1,14000,0,14000,8000,6000,Pending,Paid
ORD11931,25-08-2025,CUST1217,PROD007,Bookshelf,Furniture,South,3,8500,3825,21675,15000,6675,Cancelled,Failed
ORD11932,25-08-2025,CUST1089,PROD010,Running Shoes,Footwear,East,2,5500,0,11000,5000,6000,Cancelled,Refunded
ORD11933,26-08-2025,CUST1394,PROD004,Smart Watch,Electronics,West,1,14000,700,13300,8000,5300,Completed,Paid
ORD11934,26-08-2025,CUST1157,PROD002,Smartphone,Electronics,West,2,32000,3200,60800,44000,16800,Cancelled,Refunded
ORD11935,26-08-2025,CUST1193,PROD013,Air Fryer,Home & Kitchen,East,1,9500,475,9025,5500,3525,Pending,Paid
ORD11936,26-08-2025,CUST1258,PROD011,Leather Formal Shoes,Footwear,West,1,6500,0,6500,3000,3500,Completed,Paid
ORD11937,26-08-2025,CUST1211,PROD008,Cotton T-Shirt Pack,Apparel,South,3,1500,0,4500,1800,2700,Completed,Paid
ORD11938,26-08-2025,CUST1046,PROD013,Air Fryer,Home & Kitchen,North,2,9500,0,19000,11000,8000,Completed,Paid
ORD11939,26-08-2025,CUST1298,PROD009,Denim Jeans,Apparel,West,1,2800,140,2660,1200,1460,Cancelled,Failed
ORD11940,26-08-2025,CUST1028,PROD013,Air Fryer,Home & Kitchen,East,1,9500,475,9025,5500,3525,Completed,Paid
ORD11941,26-08-2025,CUST1414,PROD013,Air Fryer,Home & Kitchen,Central,1,9500,0,9500,5500,4000,Completed,Paid
ORD11942,27-08-2025,CUST1425,PROD011,Leather Formal Shoes,Footwear,South,1,6500,0,6500,3000,3500,Completed,Paid
ORD11943,27-08-2025,CUST1290,PROD008,Cotton T-Shirt Pack,Apparel,West,3,1500,0,4500,1800,2700,Cancelled,Refunded
ORD11944,27-08-2025,CUST1360,PROD004,Smart Watch,Electronics,Central,1,14000,1400,12600,8000,4600,Completed,Paid
ORD11945,27-08-2025,CUST1070,PROD004,Smart Watch,Electronics,North,1,14000,0,14000,8000,6000,Completed,Paid
ORD11946,27-08-2025,CUST1413,PROD008,Cotton T-Shirt Pack,Apparel,Central,2,1500,0,3000,1200,1800,Completed,Paid
ORD11947,27-08-2025,CUST1079,PROD010,Running Shoes,Footwear,South,2,5500,0,11000,5000,6000,Completed,Paid
ORD11948,28-08-2025,CUST1013,PROD014,Backpack,Accessories,Central,1,2200,0,2200,900,1300,Completed,Paid
ORD11949,28-08-2025,CUST1154,PROD007,Bookshelf,Furniture,East,5,8500,4250,38250,25000,13250,Cancelled,Failed
ORD11950,28-08-2025,CUST1421,PROD010,Running Shoes,Footwear,East,3,5500,825,15675,7500,8175,Completed,Paid
ORD11951,28-08-2025,CUST1075,PROD011,Leather Formal Shoes,Footwear,South,1,6500,650,5850,3000,2850,Pending,Pending
ORD11952,28-08-2025,CUST1088,PROD009,Denim Jeans,Apparel,Central,1,2800,140,2660,1200,1460,Completed,Paid
ORD11953,28-08-2025,CUST1342,PROD002,Smartphone,Electronics,Central,1,32000,1600,30400,22000,8400,Completed,Paid
ORD11954,28-08-2025,CUST1198,PROD012,Coffee Maker,Home & Kitchen,South,1,7500,750,6750,4000,2750,Completed,Paid
ORD11955,29-08-2025,CUST1146,PROD008,Cotton T-Shirt Pack,Apparel,South,2,1500,0,3000,1200,1800,Completed,Paid
ORD11956,29-08-2025,CUST1018,PROD011,Leather Formal Shoes,Footwear,Central,1,6500,975,5525,3000,2525,Completed,Paid
ORD11957,29-08-2025,CUST1072,PROD008,Cotton T-Shirt Pack,Apparel,East,1,1500,225,1275,600,675,Completed,Paid
ORD11958,29-08-2025,CUST1257,PROD014,Backpack,Accessories,Central,1,2200,330,1870,900,970,Cancelled,Failed
ORD11959,29-08-2025,CUST1263,PROD002,Smartphone,Electronics,North,2,32000,0,64000,44000,20000,Pending,Paid
ORD11960,29-08-2025,CUST1236,PROD012,Coffee Maker,Home & Kitchen,North,1,7500,750,6750,4000,2750,Completed,Paid
ORD11961,29-08-2025,CUST1202,PROD002,Smartphone,Electronics,East,1,32000,1600,30400,22000,8400,Pending,Pending
ORD11962,29-08-2025,CUST1295,PROD012,Coffee Maker,Home & Kitchen,Central,2,7500,750,14250,8000,6250,Completed,Paid
ORD11963,30-08-2025,CUST1166,PROD010,Running Shoes,Footwear,Central,1,5500,275,5225,2500,2725,Completed,Paid
ORD11964,30-08-2025,CUST1035,PROD001,Laptop,Electronics,South,3,50000,0,150000,105000,45000,Completed,Paid
ORD11965,30-08-2025,CUST1341,PROD002,Smartphone,Electronics,East,4,32000,6400,121600,88000,33600,Completed,Paid
ORD11966,30-08-2025,CUST1396,PROD013,Air Fryer,Home & Kitchen,North,1,9500,950,8550,5500,3050,Pending,Paid
ORD11967,30-08-2025,CUST1387,PROD007,Bookshelf,Furniture,South,1,8500,0,8500,5000,3500,Completed,Paid
ORD11968,30-08-2025,CUST1434,PROD012,Coffee Maker,Home & Kitchen,South,1,7500,0,7500,4000,3500,Pending,Pending
ORD11969,30-08-2025,CUST1090,PROD006,Standing Desk,Furniture,South,2,22000,0,44000,28000,16000,Pending,Pending
ORD11970,30-08-2025,CUST1101,PROD005,Office Chair,Furniture,East,1,15000,0,15000,9000,6000,Completed,Paid
ORD11971,30-08-2025,CUST1380,PROD003,Wireless Headphones,Electronics,East,3,6000,1800,16200,10500,5700,Completed,Paid
ORD11972,30-08-2025,CUST1045,PROD010,Running Shoes,Footwear,South,2,5500,550,10450,5000,5450,Completed,Paid
ORD11973,30-08-2025,CUST1018,PROD013,Air Fryer,Home & Kitchen,North,3,9500,0,28500,16500,12000,Completed,Paid
ORD11974,30-08-2025,CUST1291,PROD009,Denim Jeans,Apparel,South,1,2800,140,2660,1200,1460,Pending,Paid
ORD11975,30-08-2025,CUST1098,PROD014,Backpack,Accessories,North,2,2200,220,4180,1800,2380,Completed,Paid
ORD11976,31-08-2025,CUST1317,PROD009,Denim Jeans,Apparel,North,3,2800,0,8400,3600,4800,Pending,Paid
ORD11977,31-08-2025,CUST1448,PROD002,Smartphone,Electronics,Central,1,32000,3200,28800,22000,6800,Completed,Paid
ORD11978,31-08-2025,CUST1052,PROD002,Smartphone,Electronics,East,1,32000,1600,30400,22000,8400,Completed,Paid
ORD11979,31-08-2025,CUST1012,PROD004,Smart Watch,Electronics,West,4,14000,0,56000,32000,24000,Pending,Paid
ORD11980,31-08-2025,CUST1035,PROD014,Backpack,Accessories,North,4,2200,0,8800,3600,5200,Cancelled,Refunded
ORD11981,31-08-2025,CUST1437,PROD009,Denim Jeans,Apparel,Central,2,2800,0,5600,2400,3200,Completed,Paid
ORD11982,31-08-2025,CUST1280,PROD012,Coffee Maker,Home & Kitchen,South,2,7500,2250,12750,8000,4750,Completed,Paid
ORD11983,31-08-2025,CUST1335,PROD001,Laptop,Electronics,South,1,50000,0,50000,35000,15000,Completed,Paid
ORD11984,31-08-2025,CUST1392,PROD001,Laptop,Electronics,North,1,50000,5000,45000,35000,10000,Completed,Paid
